GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AG3001,AHF001,AH3001,AH3002,AH3003,AH3004,AH3005,AH3006
"G2101930","1860","Kentucky","210","Perry","1930","Perry","51","1930",3950,0,3863,14,73,0,,
"G2101950","1860","Kentucky","210","Pike","1950","Pike","51","1950",7384,0,7247,40,97,0,,
"G2101970","1860","Kentucky","210","Powell","1970","Powell","51","1970",2257,0,2108,24,125,0,,
"G2101990","1860","Kentucky","210","Pulaski","1990","Pulaski","51","1990",17201,0,15819,52,1330,0,,
"G2102030","1860","Kentucky","210","Rockcastle","2030","Rockcastle","51","2030",5343,0,4946,40,357,0,,
"G2102050","1860","Kentucky","210","Rowan","2050","Rowan","51","2050",2282,0,2139,1,142,0,,
"G2102070","1860","Kentucky","210","Russell","2070","Russell","51","2070",6024,0,5453,12,559,0,,
"G2102090","1860","Kentucky","210","Scott","2090","Scott","51","2090",14417,0,8441,232,5744,0,,
"G2102110","1860","Kentucky","210","Shelby","2110","Shelby","51","2110",16433,0,9634,165,6634,0,,
"G2102130","1860","Kentucky","210","Simpson","2130","Simpson","51","2130",8146,0,5743,96,2307,0,,
"G2102150","1860","Kentucky","210","Spencer","2150","Spencer","51","2150",6188,0,3974,9,2205,0,,
"G2102170","1860","Kentucky","210","Taylor","2170","Taylor","51","2170",7481,0,5755,129,1597,0,,
"G2102190","1860","Kentucky","210","Todd","2190","Todd","51","2190",11575,0,6681,45,4849,0,,
"G2102210","1860","Kentucky","210","Trigg","2210","Trigg","51","2210",11051,0,7562,41,3448,0,,
"G2102230","1860","Kentucky","210","Trimble","2230","Trimble","51","2230",5880,0,5044,5,831,0,,
"G2102250","1860","Kentucky","210","Union","2250","Union","51","2250",12791,0,9666,20,3105,0,,
"G2102270","1860","Kentucky","210","Warren","2270","Warren","51","2270",17320,0,11799,203,5318,0,,
"G2102290","1860","Kentucky","210","Washington","2290","Washington","51","2290",11575,0,8707,46,2822,0,,
"G2102310","1860","Kentucky","210","Wayne","2310","Wayne","51","2310",10259,0,9244,28,987,0,,
"G2102330","1860","Kentucky","210","Webster","2330","Webster","51","2330",7533,0,6417,33,1083,0,,
"G2102350","1860","Kentucky","210","Whitley","2350","Whitley","51","2350",7762,0,7552,26,183,1,,
"G2102390","1860","Kentucky","210","Woodford","2390","Woodford","51","2390",11219,0,5276,114,5829,0,,
"G2200050","1860","Louisiana","220","Ascension","0050","Ascension","45","50",11484,0,3940,168,7376,0,,
"G2200070","1860","Louisiana","220","Assumption","0070","Assumption","45","70",15379,0,7189,94,8096,0,,
"G2200090","1860","Louisiana","220","Avoyelles","0090","Avoyelles","45","90",13167,0,5904,74,7185,4,,
"G2200130","1860","Louisiana","220","Bienville","0130","Bienville","45","130",11000,0,5900,100,5000,0,,
"G2200150","1860","Louisiana","220","Bossier","0150","Bossier","45","150",11348,0,3348,0,8000,0,,
"G2200170","1860","Louisiana","220","Caddo","0170","Caddo","45","170",12140,0,4733,69,7338,0,,
"G2200190","1860","Louisiana","220","Calcasieu","0190","Calcasieu","45","190",5928,0,4451,305,1171,1,,
"G2200210","1860","Louisiana","220","Caldwell","0210","Caldwell","45","210",4833,0,2888,0,1945,0,,
"G2200235","1860","Louisiana","220","Carroll","0235","Carroll","45","235",18052,0,4124,20,13908,0,,
"G2200250","1860","Louisiana","220","Catahoula","0250","Catahoula","45","250",11651,0,5492,46,6113,0,,
"G2200270","1860","Louisiana","220","Claiborne","0270","Claiborne","45","270",16848,0,8996,4,7848,0,,
"G2200290","1860","Louisiana","220","Concordia","0290","Concordia","45","290",13805,0,1242,21,12542,0,,
"G2200310","1860","Louisiana","220","De Soto","0310","De Soto","45","310",13298,0,4777,14,8507,0,,
"G2200330","1860","Louisiana","220","East Baton Rouge","0330","East Baton Rouge","45","330",16046,5428,6944,532,8570,0,,
"G2200370","1860","Louisiana","220","East Feliciana","0370","East Feliciana","45","370",14697,0,4081,23,10593,0,,
"G2200410","1860","Louisiana","220","Franklin","0410","Franklin","45","410",6162,0,2758,2,3402,0,,
"G2200470","1860","Louisiana","220","Iberville","0470","Iberville","45","470",14661,0,3793,188,10680,0,,
"G2200490","1860","Louisiana","220","Jackson","0490","Jackson","45","490",9465,0,5367,0,4098,0,,
"G2200510","1860","Louisiana","220","Jefferson","0510","Jefferson","45","510",15372,5107,9964,287,5120,1,,
"G2200550","1860","Louisiana","220","Lafayette","0550","Lafayette","45","550",9003,0,4307,231,4463,2,,
"G2200570","1860","Louisiana","220","Lafourche","0570","Lafourche","45","570",14044,0,7500,149,6395,0,,
"G2200630","1860","Louisiana","220","Livingston","0630","Livingston","45","630",4431,0,3120,0,1311,0,,
"G2200650","1860","Louisiana","220","Madison","0650","Madison","45","650",14133,0,1640,16,12477,0,,
"G2200670","1860","Louisiana","220","Morehouse","0670","Morehouse","45","670",10357,0,3784,4,6569,0,,
"G2200690","1860","Louisiana","220","Natchitoches","0690","Natchitoches","45","690",16699,0,6304,959,9434,2,,
"G2200710","1860","Louisiana","220","Orleans","0710","Orleans","45","710",174491,174491,149063,10939,14484,5,,
"G2200730","1860","Louisiana","220","Ouachita","0730","Ouachita","45","730",4727,0,1887,0,2840,0,,
"G2200750","1860","Louisiana","220","Plaquemines","0750","Plaquemines","45","750",8494,0,2595,514,5385,0,,
"G2200770","1860","Louisiana","220","Pointe Coupee","0770","Pointe Coupee","45","770",17718,0,4094,721,12903,0,,
"G2200790","1860","Louisiana","220","Rapides","0790","Rapides","45","790",25360,0,9711,291,15358,0,,
"G2200850","1860","Louisiana","220","Sabine","0850","Sabine","45","850",5828,0,4115,0,1713,0,,
"G2200870","1860","Louisiana","220","St Bernard","0870","St Bernard","45","870",4076,0,1771,65,2240,0,,
"G2200890","1860","Louisiana","220","St Charles","0890","St Charles","45","890",5297,0,938,177,4182,0,,
"G2200910","1860","Louisiana","220","St Helena","0910","St Helena","45","910",7130,0,3413,6,3711,0,,
"G2200930","1860","Louisiana","220","St James","0930","St James","45","930",11499,0,3348,61,8090,0,,
"G2200950","1860","Louisiana","220","St John The Baptist","0950","St John The Baptist","45","950",7930,0,3037,299,4594,0,,
"G2200970","1860","Louisiana","220","St Landry","0970","St Landry","45","970",23104,0,10703,965,11436,0,,
"G2200990","1860","Louisiana","220","St Martin","0990","St Martin","45","990",12674,0,4984,311,7358,21,,
"G2201010","1860","Louisiana","220","St Mary","1010","St Mary","45","1010",16816,0,3475,251,13057,33,,
"G2201030","1860","Louisiana","220","St Tammany","1030","St Tammany","45","1030",5406,0,3153,412,1841,0,,
"G2201070","1860","Louisiana","220","Tensas","1070","Tensas","45","1070",16078,0,1479,7,14592,0,,
"G2201090","1860","Louisiana","220","Terrebonne","1090","Terrebonne","45","1090",12091,0,5131,72,6785,103,,
"G2201110","1860","Louisiana","220","Union","1110","Union","45","1110",10389,0,6641,3,3745,0,,
"G2201130","1860","Louisiana","220","Vermilion","1130","Vermillion","45","1130",4324,0,3001,7,1316,0,,
"G2201170","1860","Louisiana","220","Washington","1170","Washington","45","1170",4708,0,2996,22,1690,0,,
"G2201210","1860","Louisiana","220","West Baton Rouge","1210","West Baton Rouge","45","1210",7312,0,1859,113,5340,0,,
"G2201250","1860","Louisiana","220","West Feliciana","1250","West Feliciana","45","1250",11671,0,2036,64,9571,0,,
"G2201270","1860","Louisiana","220","Winn","1270","Winn","45","1270",6876,0,5480,41,1354,1,,
"G2300010","1860","Maine","230","Androscoggin","0010","Androscoggin","2","10",29726,7424,29715,11,0,0,,
"G2300030","1860","Maine","230","Aroostook","0030","Aroostook","2","30",22479,0,22453,26,0,0,,
"G2300050","1860","Maine","230","Cumberland","0050","Cumberland","2","50",75591,26341,75116,475,0,0,,
"G2300070","1860","Maine","230","Franklin","0070","Franklin","2","70",20403,0,20398,5,0,0,,
"G2300090","1860","Maine","230","Hancock","0090","Hancock","2","90",37757,0,37717,40,0,0,,
"G2300110","1860","Maine","230","Kennebec","0110","Kennebec","2","110",55655,12096,55511,144,0,0,,
"G2300130","1860","Maine","230","Knox","0130","Knox","2","130",32716,7316,32586,130,0,0,,
"G2300150","1860","Maine","230","Lincoln","0150","Lincoln","2","150",27860,0,27814,46,0,0,,
"G2300170","1860","Maine","230","Oxford","0170","Oxford","2","170",36698,0,36696,2,0,0,,
"G2300190","1860","Maine","230","Penobscot","0190","Penobscot","2","190",72731,16407,72632,99,0,0,,
"G2300210","1860","Maine","230","Piscataquis","0210","Piscataquis","2","210",15032,0,15032,0,0,0,,
"G2300230","1860","Maine","230","Sagadahoc","0230","Sagadahoc","2","230",21790,8076,21702,83,0,5,,
"G2300250","1860","Maine","230","Somerset","0250","Somerset","2","250",36753,0,36738,15,0,0,,
"G2300270","1860","Maine","230","Waldo","0270","Waldo","2","270",38447,5520,38423,24,0,0,,
"G2300290","1860","Maine","230","Washington","0290","Washington","2","290",42534,5621,42360,174,0,0,,
"G2300310","1860","Maine","230","York","0310","York","2","310",62107,15572,62054,53,0,0,,
"G2400010","1860","Maryland","240","Allegany","0010","Allegany","52","10",28348,4078,27215,467,666,0,,
"G2400030","1860","Maryland","240","Anne Arundel","0030","Anne Arundel","52","30",23900,4529,11704,4864,7332,0,,
"G2400050","1860","Maryland","240","Baltimore","0050","Baltimore","52","50",54135,0,46722,4231,3182,0,,
"G2400090","1860","Maryland","240","Calvert","0090","Calvert","52","70",10447,0,3997,1841,4609,0,,
"G2400110","1860","Maryland","240","Caroline","0110","Caroline","52","90",11129,0,7604,2786,739,0,,
"G2400130","1860","Maryland","240","Carroll","0130","Carroll","52","110",24533,0,22525,1225,783,0,,
"G2400150","1860","Maryland","240","Cecil","0150","Cecil","52","130",23862,0,19994,2918,950,0,,
"G2400170","1860","Maryland","240","Charles","0170","Charles","52","150",16517,0,5796,1068,9653,0,,
"G2400190","1860","Maryland","240","Dorchester","0190","Dorchester","52","170",20461,0,11654,4684,4123,0,,
"G2400210","1860","Maryland","240","Frederick","0210","Frederick","52","190",46591,8143,38391,4957,3243,0,,
"G2400250","1860","Maryland","240","Harford","0250","Harford","52","230",23415,0,17971,3644,1800,0,,
"G2400270","1860","Maryland","240","Howard","0270","Howard","52","250",13338,0,9081,1395,2862,0,,
"G2400290","1860","Maryland","240","Kent","0290","Kent","52","270",13267,0,7347,3411,2509,0,,
"G2400310","1860","Maryland","240","Montgomery","0310","Montgomery","52","290",18322,0,11349,1552,5421,0,,
"G2400330","1860","Maryland","240","Prince Georges","0330","Prince Georges","52","310",23327,0,9650,1198,12479,0,,
"G2400350","1860","Maryland","240","Queen Anne's","0350","Queen Anne's","52","330",15961,0,8415,3372,4174,0,,
"G2400370","1860","Maryland","240","St Mary's","0370","St Mary's","52","370",15213,0,6798,1866,6549,0,,
"G2400390","1860","Maryland","240","Somerset","0390","Somerset","52","350",24992,0,15332,4571,5089,0,,
"G2400410","1860","Maryland","240","Talbot","0410","Talbot","52","390",14795,0,8106,2964,3725,0,,
"G2400430","1860","Maryland","240","Washington","0430","Washington","52","410",31417,4132,28305,1677,1435,0,,
"G2400470","1860","Maryland","240","Worcester","0470","Worcester","52","450",20661,0,13442,3571,3648,0,,
"G2405100","1860","Maryland","240","Baltimore City","5100","Baltimore City","52","5100",212418,212418,184520,25680,2218,0,,
"G2500010","1860","Massachusetts","250","Barnstable","0010","Barnstable","3","10",35990,8335,35890,100,0,0,,
"G2500030","1860","Massachusetts","250","Berkshire","0030","Berkshire","3","30",55120,14969,53910,1210,0,0,,
"G2500050","1860","Massachusetts","250","Bristol","0050","Bristol","3","50",93794,61968,91858,1936,0,0,,
"G2500070","1860","Massachusetts","250","Dukes","0070","Dukes","3","70",4403,0,4385,18,0,0,,
"G2500090","1860","Massachusetts","250","Essex","0090","Essex","3","90",165611,126735,164952,659,0,0,,
"G2500110","1860","Massachusetts","250","Franklin","0110","Franklin","3","110",31434,0,31370,64,0,0,,
"G2500130","1860","Massachusetts","250","Hampden","0130","Hampden","3","130",57366,32512,56883,483,0,0,,
"G2500150","1860","Massachusetts","250","Hampshire","0150","Hampshire","3","150",37823,6788,37569,254,0,0,,
"G2500170","1860","Massachusetts","250","Middlesex","0170","Middlesex","3","170",216354,143403,215458,896,0,0,,
"G2500190","1860","Massachusetts","250","Nantucket","0190","Nantucket","3","190",6094,6094,5966,128,0,0,,
"G2500210","1860","Massachusetts","250","Norfolk","0210","Norfolk","3","210",109950,72060,109702,248,0,0,,
"G2500230","1860","Massachusetts","250","Plymouth","0230","Plymouth","3","230",64768,21760,64329,439,0,0,,
"G2500250","1860","Massachusetts","250","Suffolk","0250","Suffolk","3","250",192700,191235,190279,2398,0,23,,
"G2500270","1860","Massachusetts","250","Worcester","0270","Worcester","3","270",159659,47350,158881,769,0,9,,
"G2600010","1860","Michigan","260","Alcona","0010","Alcona","23","10",185,0,185,0,0,0,,
"G2600050","1860","Michigan","260","Allegan","0050","Allegan","23","50",16087,0,15923,58,0,106,,
"G2600070","1860","Michigan","260","Alpena","0070","Alpena","23","70",290,0,290,0,0,0,,
"G2600090","1860","Michigan","260","Antrim","0090","Antrim","23","90",179,0,178,0,0,1,,
"G2600150","1860","Michigan","260","Barry","0150","Barry","23","150",13858,0,13785,58,0,15,,
"G2600170","1860","Michigan","260","Bay","0170","Bay","23","170",3164,0,3106,6,0,52,,
"G2600210","1860","Michigan","260","Berrien","0210","Berrien","23","210",22378,0,21931,410,0,37,,
"G2600230","1860","Michigan","260","Branch","0230","Branch","23","230",20981,0,20948,33,0,0,,
"G2600250","1860","Michigan","260","Calhoun","0250","Calhoun","23","250",29564,0,29180,376,0,8,,
"G2600270","1860","Michigan","260","Cass","0270","Cass","23","270",17721,0,16291,1368,0,62,,
"G2600310","1860","Michigan","260","Cheboygan","0310","Cheboygan","23","310",517,0,393,0,0,124,,
"G2600330","1860","Michigan","260","Chippewa","0330","Chippewa","23","330",1603,0,1351,8,0,244,,
"G2600370","1860","Michigan","260","Clinton","0370","Clinton","23","370",13916,0,13902,14,0,0,,
"G2600410","1860","Michigan","260","Delta","0410","Delta","23","410",1172,0,1052,0,0,120,,
"G2600450","1860","Michigan","260","Eaton","0450","Eaton","23","450",16476,0,16454,16,0,6,,
"G2600470","1860","Michigan","260","Emmet","0470","Emmet","23","470",1149,0,123,0,0,1026,,
"G2600490","1860","Michigan","260","Genesee","0490","Genesee","23","490",22498,2950,22407,44,0,47,,
"G2600510","1860","Michigan","260","Gladwin","0510","Gladwin","23","510",14,0,14,0,0,0,,
"G2600550","1860","Michigan","260","Grand Traverse","0550","Grand Traverse","23","550",1286,0,1243,0,0,43,,
"G2600570","1860","Michigan","260","Gratiot","0570","Gratiot","23","570",4042,0,4024,9,0,9,,
"G2600590","1860","Michigan","260","Hillsdale","0590","Hillsdale","23","590",25675,0,25642,33,0,0,,
"G2600610","1860","Michigan","260","Houghton","0610","Houghton","23","610",9234,0,8893,62,0,279,,
"G2600630","1860","Michigan","260","Huron","0630","Huron","23","630",3165,0,3164,1,0,0,,
"G2600650","1860","Michigan","260","Ingham","0650","Ingham","23","650",17435,3074,17398,37,0,0,,
"G2600670","1860","Michigan","260","Ionia","0670","Ionia","23","670",16682,0,16612,30,0,40,,
"G2600690","1860","Michigan","260","Iosco","0690","Iosco","23","690",175,0,175,0,0,0,,
"G2600730","1860","Michigan","260","Isabella","0730","Isabella","23","730",1443,0,595,0,0,848,,
"G2600750","1860","Michigan","260","Jackson","0750","Jackson","23","750",26671,4799,26486,185,0,0,,
"G2600770","1860","Michigan","260","Kalamazoo","0770","Kalamazoo","23","770",24646,6070,24327,319,0,0,,
"G2600810","1860","Michigan","260","Kent","0810","Kent","23","810",30716,8085,30590,125,0,1,,
"G2600870","1860","Michigan","260","Lapeer","0870","Lapeer","23","870",14754,0,14685,52,0,17,,
"G2600890","1860","Michigan","260","Leelanau","0890","Leelanau","23","890",2158,0,1527,3,0,628,,
"G2600910","1860","Michigan","260","Lenawee","0910","Lenawee","23","910",38112,6213,37861,243,0,8,,
"G2600930","1860","Michigan","260","Livingston","0930","Livingston","23","930",16851,0,16825,26,0,0,,
"G2600990","1860","Michigan","260","Macomb","0990","Macomb","23","990",22843,0,22780,63,0,0,,
"G2601010","1860","Michigan","260","Manistee","1010","Manistee","23","1010",975,0,971,4,0,0,,
"G2601015","1860","Michigan","260","Manitou","1015","Manitou","23","1015",1042,0,862,0,0,180,,
"G2601030","1860","Michigan","260","Marquette","1030","Marquette","23","1030",2821,0,2734,60,0,27,,
"G2601050","1860","Michigan","260","Mason","1050","Mason","23","1050",831,0,419,1,0,411,,
"G2601070","1860","Michigan","260","Mecosta","1070","Mecosta","23","1070",970,0,965,5,0,0,,
"G2601095","1860","Michigan","260","Michilimackinac","1095","Michilimackinac","23","970",1938,0,1011,20,0,907,,
"G2601110","1860","Michigan","260","Midland","1110","Midland","23","1110",787,0,786,1,0,0,,
"G2601150","1860","Michigan","260","Monroe","1150","Monroe","23","1150",21593,3892,21564,29,0,0,,
"G2601170","1860","Michigan","260","Montcalm","1170","Montcalm","23","1170",3968,0,3957,11,0,0,,
"G2601210","1860","Michigan","260","Muskegon","1210","Muskegon","23","1210",3947,0,3923,24,0,0,,
"G2601230","1860","Michigan","260","Newaygo","1230","Newaygo","23","1230",2760,0,2661,50,0,49,,
"G2601250","1860","Michigan","260","Oakland","1250","Oakland","23","1250",38261,2575,37952,309,0,0,,
"G2601270","1860","Michigan","260","Oceana","1270","Oceana","23","1270",1816,0,1236,10,0,570,,
"G2601310","1860","Michigan","260","Ontonagon","1310","Ontonagon","23","1310",4568,0,4544,24,0,0,,
"G2601330","1860","Michigan","260","Osceola","1330","Osceola","23","1330",27,0,27,0,0,0,,
"G2601390","1860","Michigan","260","Ottawa","1390","Ottawa","23","1390",13215,0,13167,43,0,5,,
"G2601410","1860","Michigan","260","Presque Isle","1410","Presque Isle","23","1410",26,0,26,0,0,0,,
"G2601450","1860","Michigan","260","Saginaw","1450","Saginaw","23","1450",12693,3001,12557,38,0,98,,
"G2601470","1860","Michigan","260","St Clair","1470","St Clair","23","1470",26604,4371,26551,53,0,0,,
"G2601490","1860","Michigan","260","St Joseph","1490","St Joseph","23","1490",21262,0,21200,62,0,0,,
"G2601510","1860","Michigan","260","Sanilac","1510","Sanilac","23","1510",7599,0,7599,0,0,0,,
"G2601530","1860","Michigan","260","Schoolcraft","1530","Schoolcraft","23","1530",78,0,52,4,0,22,,
"G2601550","1860","Michigan","260","Shiawassee","1550","Shiawassee","23","1550",12349,0,12334,14,0,1,,
"G2601570","1860","Michigan","260","Tuscola","1570","Tuscola","23","1570",4886,0,4882,0,0,4,,
"G2601590","1860","Michigan","260","Van Buren","1590","Van Buren","23","1590",15224,0,14901,151,0,172,,
"G2601610","1860","Michigan","260","Washtenaw","1610","Washtenaw","23","1610",35686,9052,35049,634,0,3,,
"G2601630","1860","Michigan","260","Wayne","1630","Wayne","23","1630",75547,45619,73872,1673,0,2,,
"G2700010","1860","Minnesota","270","Aitkin","0010","Aitkin","33","10",2,0,2,0,0,0,,
"G2700030","1860","Minnesota","270","Anoka","0030","Anoka","33","30",2106,0,2106,0,0,0,,
"G2700050","1860","Minnesota","270","Becker","0050","Becker","33","50",386,0,77,0,0,309,,
"G2700090","1860","Minnesota","270","Benton","0090","Benton","33","90",627,0,626,0,0,1,,
"G2700130","1860","Minnesota","270","Blue Earth","0130","Blue Earth","33","130",4803,0,4802,1,0,0,,
